subject,predicate,object
Magnesium,treats,Ventricular_Fibrillation
Beef_round_top_round_boneless_choice_raw,contraindicatedFor,Immune_System_Diseases
Fish_pollock_raw,contraindicatedFor,Edema
Almond_butter_creamy,contraindicatedFor,Copper_Metabolism_Disorders
Beans_Dry_Tan_0_moisture,recommendedFor,Torsades_de_Pointes
Spinach_baby,recommendedFor,Diabetic_Ketoacidosis
Almond_milk_unsweetened_plain_refrigerated,contraindicatedFor,Nephrocalcinosis
Parsnips_raw,predictedFor,Atrial_Fibrillation
Beans_Dry_Small_Red_0_moisture,recommendedFor,Hyperalgesia
Beans_Dry_Cranberry_0_moisture,recommendedFor,Hyperkinesis
Beans_Dry_Small_White_0_moisture,recommendedFor,Vasospasm__Intracranial
Beef_chuck_roast_boneless_choice_raw,recommendedFor,Gastrointestinal_Diseases
Sorghum_flour_white_pearled_unenriched_dry_raw,highInPredicted,Potassium
Flour_soy_fullfat,contraindicatedFor,Hepatolenticular_Degeneration
Parsnips_raw,predictedFor,Developmental_Disabilities
Beets_raw,contraindicatedFor,Nephrolithiasis
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,highIn,Protein
Peanut_butter_creamy,recommendedFor,Coronary_Vasospasm
Yogurt_Greek_plain_nonfat,recommendedFor,Pulpitis
Pork_cured_bacon_cooked_restaurant,recommendedFor,Ventricular_Dysfunction__Left
Bread_white_commercially_prepared,contraindicatedFor,Hyperparathyroidism__Secondary
Beans_Dry_Black_0_moisture,recommendedFor,Pulpitis
Peppers_bell_yellow_raw,22-rdf-syntax-ns#type,Food
Chia_seeds_dry_raw,recommendedFor,Substance_Withdrawal_Syndrome
Fish_tuna_light_canned_in_water_drained_solids,predictedFor,Neoplasms
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Hyperemia
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Hypomagnesemia_primary
Flour_cassava,22-rdf-syntax-ns#type,Food
Beef_round_top_round_boneless_choice_raw,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Oat_milk_unsweetened_plain_refrigerated,recommendedFor,Leukemia__Myeloid__Acute
Cheese_cheddar,recommendedFor,Peptic_Ulcer
Fish_pollock_raw,contraindicatedFor,Kidney_Calculi
Nuts_hazelnuts_or_filberts_raw,predictedFor,Insulin_Resistance
Nuts_pine_nuts_raw,recommendedFor,Testicular_Diseases
Beans_Dry_Small_Red_0_moisture,recommendedFor,Periodontitis
Cheese_cotija_solid,recommendedFor,Diabetes_Mellitus
Olives_green_Manzanilla_stuffed_with_pimiento,recommendedFor,Arrhythmias__Cardiac
Beef_short_loin_NY_strip_steak_raw,recommendedFor,Inflammation
Corn_flour_masa_harina_white_or_yellow_dry_raw,predictedFor,Leukemia
Beans_Dry_Small_White_0_moisture,contraindicatedFor,Hyperparathyroidism__Secondary
Egg_yolk_dried,recommendedFor,Melanoma
Sausage_pork_chorizo_link_or_ground_cooked_panfried,predictedFor,Dysgeusia
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Hepatomegaly
Cream_cheese_full_fat_block,contraindicatedFor,Hypertension__Portal
Beef_round_eye_of_round_roast_boneless_separable_lean_only_trimmed_to_0_fat_select_raw,recommendedFor,Hepatomegaly
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Polyradiculopathy
Flour_semolina_fine,contraindicatedFor,Cardiovascular_Diseases
Chickpeas_garbanzo_beans_bengal_gram_canned_sodium_added_drained_and_rinsed,contraindicatedFor,Renal_Insufficiency__Chronic
Almond_milk_unsweetened_plain_refrigerated,recommendedFor,Hypoparathyroidism
Nuts_pistachio_nuts_raw,predictedFor,Weight_Loss
Beans_Dry_Black_0_moisture,recommendedFor,Muscular_Diseases
Cheese_parmesan_grated_refrigerated,recommendedFor,Neural_Tube_Defects
Sesame_butter_creamy,recommendedFor,Vasospasm__Intracranial
Fish_salmon_Atlantic_farm_raised_raw,recommendedFor,Diabetes_Mellitus
Flour_amaranth,recommendedFor,Muscle_Cramp
Beans_Dry_Small_Red_0_moisture,recommendedFor,Hypertension
Tomatoes_whole_canned_solids_and_liquids_with_salt_added,contraindicatedFor,Nephrotic_Syndrome
Flour_amaranth,recommendedFor,Hypocalcemia
Beans_Dry_Small_Red_0_moisture,recommendedFor,Rickets
Flour_pastry_unenriched_unbleached,highIn,Carbohydrate
Flour_potato,predictedFor,Cardiotoxicity
Crustaceans_shrimp_farm_raised_raw,highIn,Cholesterol
Bananas_ripe_and_slightly_ripe_raw,22-rdf-syntax-ns#type,Food
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Long_QT_Syndrome
Beans_Dry_Great_Northern_0_moisture,highIn,Zinc
Snow_crab_legs_only_frozen__,contraindicatedFor,Diarrhea
Nuts_hazelnuts_or_filberts_raw,recommendedFor,Tachycardia
Seeds_pumpkin_seeds_pepitas_raw,recommendedFor,Prostatic_Neoplasms
Beans_Dry_Small_White_0_moisture,recommendedFor,Disease_Models__Animal
Cheese_cotija_solid,contraindicatedFor,Hyperlipidemias
Butter_stick_salted,predictedFor,Sinus_Arrest__Cardiac
Sugar,worsensWith,Metabolic_Syndrome
Beans_navy_canned_sodium_added_drained_and_rinsed,contraindicatedFor,Nephrotic_Syndrome
Nuts_macadamia_nuts_raw,contraindicatedFor,Gastrointestinal_Diseases
Beans_Dry_Pinto_0_moisture,recommendedFor,Hyperkinesis
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Testicular_Diseases
Cheese_dry_white_queso_seco,highIn,Sodium
Nuts_cashew_nuts_raw,recommendedFor,Diabetic_Ketoacidosis
Eggs_Grade_A_Large_egg_whole,predictedFor,Peptic_Ulcer
Spinach_baby,recommendedFor,Hyperalgesia
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Neoplasms
Crustaceans_shrimp_farm_raised_raw,recommendedFor,Kidney_Diseases__Cystic
Nuts_pistachio_nuts_raw,contraindicatedFor,Hyperkalemia
Beef_chuck_roast_boneless_choice_raw,recommendedFor,Atherosclerosis
Chicken_drumstick_meat_and_skin_raw,contraindicatedFor,Acute_Kidney_Injury
Cheese_parmesan_grated_refrigerated,contraindicatedFor,Hyperparathyroidism__Secondary
Cheese_provolone_sliced,recommendedFor,Esophageal_Neoplasms
Nuts_brazilnuts_raw,recommendedFor,Multiple_Myeloma
Flour_coconut,recommendedFor,Hyperalgesia
Nuts_brazilnuts_raw,contraindicatedFor,Hypercalcemia
Nuts_pine_nuts_raw,contraindicatedFor,Anemia__Hypochromic
Sorghum_flour_white_pearled_unenriched_dry_raw,predictedFor,Muscular_Diseases
Cheese_pasteurized_process_American_vitamin_D_fortified,highInPredicted,Zinc
Nuts_pecans_halves_raw,contraindicatedFor,Liver_Cirrhosis
Cookies_oatmeal_soft_with_raisins,recommendedFor,Cholestasis
Nuts_hazelnuts_or_filberts_raw,recommendedFor,Anemia__Iron_Deficiency
Beef_round_top_round_boneless_choice_raw,recommendedFor,Neural_Tube_Defects
Egg_yolk_dried,recommendedFor,Inflammation
Beans_Dry_Pink_0_moisture,recommendedFor,Brain_Injuries
Cheese_American_restaurant,contraindicatedFor,Hypertension
Beef_short_loin_porterhouse_steak_separable_lean_only_trimmed_to_18_fat_select_raw,contraindicatedFor,Non_alcoholic_Fatty_Liver_Disease
Beans_Dry_Black_0_moisture,recommendedFor,Arrhythmias__Cardiac
Potatoes_gold_without_skin_raw,recommendedFor,Hypertension
Cheese_pasteurized_process_cheese_food_or_product_American_singles,contraindicatedFor,Constipation
Cheese_parmesan_grated,recommendedFor,Disease_Susceptibility
Beans_Dry_Cranberry_0_moisture,recommendedFor,Hepatomegaly
Flour_soy_defatted,recommendedFor,Diabetes_Mellitus
Peanut_butter_creamy,predictedFor,Rickets
Beans_Dry_Cranberry_0_moisture,recommendedFor,Polyradiculopathy
Beans_snap_green_canned_regular_pack_drained_solids,contraindicatedFor,Cardiovascular_Diseases
Almond_butter_creamy,recommendedFor,Necrosis
Sesame_butter_creamy,recommendedFor,Disease_Models__Animal
Nuts_hazelnuts_or_filberts_raw,predictedFor,Prostatic_Neoplasms
Bananas_overripe_raw,highIn,Sugar
Khorasan_grain_dry_raw,recommendedFor,Neural_Tube_Defects
Einkorn_grain_dry_raw,contraindicatedFor,Liver_Cirrhosis
Mushroom_crimini,recommendedFor,Muscle_Weakness
Flour_oat_whole_grain,contraindicatedFor,Hemochromatosis
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Carcinoma__Squamous_Cell
Cheese_monterey_jack_solid,recommendedFor,Dysgeusia
Millet_whole_grain,recommendedFor,Autistic_Disorder
Sorghum_whole_grain_white_dry_raw,contraindicatedFor,Cardiovascular_Diseases
Bulgur_dry_raw,recommendedFor,Acute_Kidney_Injury
Flour_almond,recommendedFor,Vasospasm__Intracranial
Beef_top_sirloin_steak_raw,recommendedFor,Heart_Defects__Congenital
Beans_Dry_Small_White_0_moisture,recommendedFor,Peptic_Ulcer
Flour_coconut,recommendedFor,Hypertension
Flour_barley,recommendedFor,Torsades_de_Pointes
Olives_green_Manzanilla_stuffed_with_pimiento,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,contraindicatedFor,Hypertension__Renal
Sesame_butter_creamy,highIn,Fiber
Blackeye_pea_dry,recommendedFor,Brain_Injuries
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,recommendedFor,Prostatic_Neoplasms
Oat_milk_unsweetened_plain_refrigerated,recommendedFor,Acute_Kidney_Injury
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,contraindicatedFor,Osteoporosis
Soy_milk_sweetened_plain_refrigerated,recommendedFor,Lung_Injury
Einkorn_grain_dry_raw,recommendedFor,Hypotension
Tomato_sauce_canned_with_salt_added,contraindicatedFor,Acute_Coronary_Syndrome
Nuts_walnuts_English_halves_raw,recommendedFor,Esophageal_Neoplasms
Parsnips_raw,predictedFor,Infant_Death
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Heart_Defects__Congenital
Pineapple_raw,contraindicatedFor,Myocardial_Infarction
Nuts_almonds_dry_roasted_with_salt_added,recommendedFor,Hyperkinesis
Eggs_Grade_A_Large_egg_whole,contraindicatedFor,Myocardial_Infarction
Beef_round_top_round_boneless_choice_raw,contraindicatedFor,Kidney_Failure__Chronic
Flour_soy_defatted,recommendedFor,Hemorrhage
Chickpeas_garbanzo_beans_bengal_gram_canned_sodium_added_drained_and_rinsed,recommendedFor,Acute_Kidney_Injury
Eggs_Grade_A_Large_egg_whole,recommendedFor,Water_Electrolyte_Imbalance
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Heart_Failure
Beans_Dry_Carioca_0_moisture,recommendedFor,Diabetes_Mellitus
Beef_ground_80_lean_meat__20_fat_raw,recommendedFor,Hypotension
Flour_spelt_whole_grain,contraindicatedFor,Colorectal_Neoplasms
Restaurant_Latino_pupusas_con_frijoles_pupusas_bean,recommendedFor,Acute_Kidney_Injury
Vitamin_B12,22-rdf-syntax-ns#type,Nutrient
Egg_whole_dried,contraindicatedFor,Nephrocalcinosis
Soy_milk_unsweetened_plain_shelf_stable,recommendedFor,Cardiomyopathies
Beans_Dry_Dark_Red_Kidney_0_moisture,recommendedFor,Intestinal_Diseases
Peanuts_raw,recommendedFor,Prostatic_Neoplasms
Beans_cannellini_dry,recommendedFor,Migraine_Disorders
Beans_Dry_Pinto_0_moisture,recommendedFor,Hepatomegaly
Eggs_Grade_A_Large_egg_whole,contraindicatedFor,Kidney_Failure__Chronic
Sesame_butter_creamy,recommendedFor,Peptic_Ulcer
Beans_Dry_Pinto_0_moisture,recommendedFor,Polyradiculopathy
Bread_white_commercially_prepared,contraindicatedFor,Kidney_Diseases
Soy_milk_sweetened_plain_refrigerated,recommendedFor,Urinary_Bladder_Diseases
Magnesium,treats,Vasospasm__Intracranial
Beef_short_loin_porterhouse_steak_separable_lean_only_trimmed_to_18_fat_select_raw,recommendedFor,COVID_19
Cheese_provolone_sliced,recommendedFor,Inflammation
Cheese_parmesan_grated,recommendedFor,Diarrhea
Peanut_butter_creamy,recommendedFor,Multiple_Myeloma
Spinach_baby,recommendedFor,Ventricular_Fibrillation
Beans_Dry_Dark_Red_Kidney_0_moisture,highIn,Zinc
Anchovies_canned_in_olive_oil_with_salt_drained,contraindicatedFor,Edema
Chicken_wing_meat_and_skin_raw,contraindicatedFor,Renal_Insufficiency__Chronic
Cheese_pasteurized_process_American_vitamin_D_fortified,predictedFor,Melanoma
Anchovies_canned_in_olive_oil_with_salt_drained,recommendedFor,Migraine_Disorders
Beans_Dry_Pink_0_moisture,recommendedFor,Water_Electrolyte_Imbalance
Beans_Dry_Small_White_0_moisture,contraindicatedFor,Kidney_Diseases
Flour_potato,predictedFor,Chemical_and_Drug_Induced_Liver_Injury
Vitamin_D_Deficiency,22-rdf-syntax-ns#type,Disease
Seeds_sunflower_seed_kernel_raw,contraindicatedFor,Nephrolithiasis
Yogurt_plain_whole_milk,recommendedFor,Hypoparathyroidism
Beans_Dry_Brown_0_moisture,recommendedFor,Substance_Withdrawal_Syndrome
Einkorn_grain_dry_raw,recommendedFor,Necrosis
Onion_rings_breaded_par_fried_frozen_prepared_heated_in_oven,contraindicatedFor,Ischemic_Stroke
Chicken_drumstick_meat_and_skin_raw,highInPredicted,Sodium
Sorghum_whole_grain_white_dry_raw,contraindicatedFor,Hepatolenticular_Degeneration
Mushroom_maitake,recommendedFor,Inflammation
Egg_whole_dried,recommendedFor,Hypoparathyroidism
Restaurant_Chinese_fried_rice_without_meat,highIn,Carbohydrate
Beans_Dry_Black_0_moisture,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Cheese_dry_white_queso_seco,highIn,Vitamin_B12
Mushroom_lions_mane,recommendedFor,Muscle_Weakness
Oil_corn,contraindicatedFor,Myocardial_Infarction
Farro_pearled_dry_raw,recommendedFor,Migraine_Disorders
Bread_white_commercially_prepared,recommendedFor,Tachycardia
Sausage_pork_chorizo_link_or_ground_cooked_panfried,predictedFor,Esophageal_Squamous_Cell_Carcinoma
Flour_almond,highIn,Fiber
Cheese_oaxaca_solid,contraindicatedFor,Hypertension
Cheese_queso_fresco_solid,recommendedFor,Glioma
Nuts_brazilnuts_raw,recommendedFor,Tremor
Nuts_almonds_whole_raw,recommendedFor,Polycystic_Ovary_Syndrome
Tomatoes_crushed_canned,contraindicatedFor,Iron_Overload
Anchovies_canned_in_olive_oil_with_salt_drained,contraindicatedFor,Kidney_Calculi
Tachycardia,22-rdf-syntax-ns#type,Disease
Oats_whole_grain_rolled_old_fashioned,contraindicatedFor,Kidney_Diseases
Beans_Dry_Tan_0_moisture,recommendedFor,Hyperalgesia
Egg_whole_dried,contraindicatedFor,Renal_Insufficiency
Buckwheat_whole_grain,recommendedFor,Paralysis
Chicken_breast_meat_and_skin_raw,contraindicatedFor,Gout
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Muscle_Cramp
Flour_almond,recommendedFor,Parasomnias
Sorghum_bran_white_unenriched_dry_raw,recommendedFor,Substance_Withdrawal_Syndrome
Pork_cured_bacon_cooked_restaurant,recommendedFor,Muscle_Weakness
Blackeye_pea_dry,recommendedFor,Water_Electrolyte_Imbalance
Snow_crab_legs_only_frozen__,highIn,Zinc
Crustaceans_shrimp_farm_raised_raw,highIn,Sodium
Hummus_commercial,highIn,Iron
Bread_white_commercially_prepared,recommendedFor,Anemia__Iron_Deficiency
Nuts_macadamia_nuts_raw,recommendedFor,Hypomagnesemia_primary
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Hypocalcemia
Corn_flour_masa_harina_white_or_yellow_dry_raw,predictedFor,Teratozoospermia
Nuts_almonds_dry_roasted_with_salt_added,contraindicatedFor,Arteriosclerosis
Nuts_walnuts_English_halves_raw,recommendedFor,Inflammation
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Weight_Gain
Sorghum_grain_white_pearled_unenriched_dry_raw,recommendedFor,Cardiovascular_Diseases
Flour_soy_defatted,contraindicatedFor,Kidney_Diseases__Cystic
Chia_seeds_dry_raw,contraindicatedFor,Diarrhea
Beans_Dry_Dark_Red_Kidney_0_moisture,recommendedFor,Nerve_Compression_Syndromes
Cheese_cheddar,highInPredicted,Vitamin_B12
Flour_amaranth,recommendedFor,Esophageal_Neoplasms
Tomatoes_crushed_canned,highInPredicted,Sugar
Potatoes_russet_without_skin_raw,recommendedFor,Paralysis
Egg_white_dried,recommendedFor,Weight_Gain
Beans_Dry_Tan_0_moisture,recommendedFor,Periodontitis
Tomatoes_crushed_canned,contraindicatedFor,Liver_Cirrhosis
Flour_cassava,predictedFor,Hypomagnesemia_primary
Flour_almond,recommendedFor,Peptic_Ulcer
Cheese_mozzarella_low_moisture_partskim,recommendedFor,Splenic_Diseases
Beans_Dry_Navy_0_moisture,recommendedFor,Neurologic_Manifestations
Oats_whole_grain_rolled_old_fashioned,recommendedFor,Tachycardia
Cheese_parmesan_grated,recommendedFor,Weight_Loss
Soy_milk_unsweetened_plain_shelf_stable,contraindicatedFor,Cardiovascular_Diseases
Beans_Dry_Carioca_0_moisture,recommendedFor,Substance_Withdrawal_Syndrome
Cheese_pasteurized_process_American_vitamin_D_fortified,contraindicatedFor,Nephrocalcinosis
Nuts_almonds_dry_roasted_with_salt_added,recommendedFor,Magnesium_Deficiency
Flaxseed_ground,contraindicatedFor,Hemochromatosis
Beans_Dry_Light_Tan_0_moisture,highIn,Iron
Pork_loin_tenderloin_boneless_raw,contraindicatedFor,Hepatic_Encephalopathy
Nuts_cashew_nuts_raw,recommendedFor,Ventricular_Fibrillation
Beans_kidney_dark_red_canned_sodium_added_sugar_added_drained_and_rinsed,recommendedFor,Kidney_Diseases__Cystic
Cheese_American_restaurant,contraindicatedFor,Pre_Eclampsia
Beans_Dry_Pink_0_moisture,recommendedFor,Cardiotoxicity
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Intestinal_Diseases
Apples_gala_with_skin_raw,contraindicatedFor,Weight_Gain
Flour_coconut,contraindicatedFor,Renal_Insufficiency
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Periodontitis
Apples_gala_with_skin_raw,contraindicatedFor,Fatty_Liver
Cheese_pasteurized_process_cheese_food_or_product_American_singles,recommendedFor,Peptic_Ulcer
Kale_frozen_cooked_boiled_drained_without_salt,recommendedFor,Hypocalcemia
Beans_Dry_Tan_0_moisture,recommendedFor,Hypertension
Yogurt_plain_nonfat,predictedFor,Paranoid_Disorders
Nuts_macadamia_nuts_raw,recommendedFor,Long_QT_Syndrome
Beans_Dry_Flor_de_Mayo_0_moisture,contraindicatedFor,Nephrocalcinosis
Oats_whole_grain_rolled_old_fashioned,recommendedFor,Anemia__Iron_Deficiency
Cream_cheese_full_fat_block,contraindicatedFor,Nephrotic_Syndrome
Ketchup_restaurant,contraindicatedFor,Diabetes_Mellitus__Type_1
Bulgur_dry_raw,contraindicatedFor,Iron_Overload
Beans_Dry_Medium_Red_0_moisture,22-rdf-syntax-ns#type,Food
Squid_calamari_frozen_tubes_only,contraindicatedFor,Heart_Diseases
Apple_juice_with_added_vitamin_C_from_concentrate_shelf_stable,contraindicatedFor,Myocardial_Infarction
Butter_stick_salted,contraindicatedFor,Coronary_Disease
Cheese_parmesan_grated,recommendedFor,Infant_Death
Cheese_monterey_jack_solid,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Hypertension
Chia_seeds_dry_raw,contraindicatedFor,Colorectal_Neoplasms
Crustaceans_crab_blue_swimming_lump_pasteurized_refrigerated,recommendedFor,Drug_Overdose
Pork_cured_bacon_cooked_restaurant,predictedFor,Polyradiculopathy
Beans_Dry_Medium_Red_0_moisture,contraindicatedFor,Renal_Insufficiency__Chronic
Snow_crab_legs_only_frozen__,recommendedFor,Nerve_Compression_Syndromes
Bison_ground_raw,recommendedFor,Edema
Sweet_potatoes_orange_flesh_without_skin_raw,recommendedFor,Diabetic_Ketoacidosis
Flour_rye,recommendedFor,Autistic_Disorder
Chicken_broilers_or_fryers_drumstick_meat_only_cooked_braised,contraindicatedFor,Heart_Diseases
Almond_butter_creamy,contraindicatedFor,Iron_Overload
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Rickets
Beef_loin_tenderloin_roast_separable_lean_only_boneless_trimmed_to_0_fat_select_cooked_roasted,contraindicatedFor,Hemosiderosis
Mushroom_maitake,highIn,Vitamin_D
Flour_buckwheat,recommendedFor,Arthralgia
Beef_ribeye_steak_boneless_choice_raw,recommendedFor,Hyperemia
Cheese_pasteurized_process_American_vitamin_D_fortified,recommendedFor,Hypoparathyroidism
Egg_yolk_raw_frozen_pasteurized,highInPredicted,Magnesium
Nuts_almonds_whole_raw,recommendedFor,Carcinoma__Squamous_Cell
Beet_greens_raw,recommendedFor,Nerve_Compression_Syndromes
Chicken_broiler_or_fryers_breast_skinless_boneless_meat_only_cooked_braised,predictedFor,Cell_Transformation__Neoplastic
Blackeye_pea_dry,recommendedFor,Cardiotoxicity
Nuts_pine_nuts_raw,recommendedFor,Paralysis
Cheese_cotija_solid,22-rdf-syntax-ns#type,Food
Flour_rice_brown,recommendedFor,Autistic_Disorder
Fish_salmon_sockeye_wild_caught_raw,contraindicatedFor,Kidney_Failure__Chronic
Nuts_almonds_dry_roasted_with_salt_added,recommendedFor,Peripheral_Nervous_System_Diseases
Sausage_pork_chorizo_link_or_ground_cooked_panfried,predictedFor,Disease_Progression
Fish_tuna_light_canned_in_water_drained_solids,contraindicatedFor,Cardiovascular_Diseases
Nuts_pine_nuts_raw,recommendedFor,Asthma
Chicken_broilers_or_fryers_drumstick_meat_only_cooked_braised,contraindicatedFor,Acute_Kidney_Injury
Bulgur_dry_raw,contraindicatedFor,Liver_Cirrhosis
Heart_Defects__Congenital,22-rdf-syntax-ns#type,Disease
Arugula_baby_raw,recommendedFor,Urinary_Bladder_Diseases
Frankfurter_beef_unheated,recommendedFor,Acute_Kidney_Injury
Sesame_butter_creamy,contraindicatedFor,Liver_Diseases
Cheese_pasteurized_process_American_vitamin_D_fortified,contraindicatedFor,Renal_Insufficiency
Cheese_queso_fresco_solid,recommendedFor,Movement_Disorders
Figs_dried_uncooked,recommendedFor,Cardiomyopathies
Cream_sour_full_fat,recommendedFor,Colitis
Chicken_drumstick_meat_and_skin_raw,predictedFor,Kidney_Diseases__Cystic
Chicken_drumstick_meat_and_skin_raw,predictedFor,Melanoma
